text	label
Først må jeg si at det er gledelig at hele landet, i alle fall de aller fleste, ser ut til å kunne få breibånd	F
Vi har nå utvidet antallet land som har tollfrihet, fra 50 til 64 i årets budsjett, pluss at vi senker tollsatsene for alle de andre u-landene. Det vi ikke er interessert i å være med på, er å fjerne alle tollsatsene for alle land i verden.	N
. De viktigste to elementene i den skatteletten er for det første at vi reduserer arbeidsgiveravgiften. Det mener jeg er en riktig vei å gå.	A
Og formuesskatten er en ren kostnad for eierne. Det må tas ut penger fra bedriftene for å betale denne. Det blir dyrere å drive virksomheten. Det blir mindre overskudd. Skatteinntektene minker, og grunnlaget for velferdsstaten minker. Det synes jeg er alvorlig, og det håper jeg at representanten Klungland også synes.	A
Vi må heller ha politisk mot til å prioritere dem som trenger det mest, først. Vi er på vei til å styrke både rus og psykiatri, men vi må gjøre mer.	F
Her sørger vi for et forslag som kan bidra til å skape grunnlag for mer verdiskaping og bedre rammevilkår for norsk næringsliv.	F
Da skal vi å se Fedje i sammenheng med andre hovedlageralternativ, slik at oljevernberedskapen samlet sett blir best mulig.	F
Når det gjelder det første spørsmålet, knyttet til ISF-biten, har jeg vært i kontakt med en rekke sykehus angående denne problemstillingen. Det er stadig flere syke som faktisk ber om at ISF-andelen økes, for da kan de planlegge bedre.	F
Det er snakk om å gjenopprette et hoveddepot for oljevernberedskap i et av de områdene i Norge hvor det er størst trafikk av store tankskip. Dette haster.	F
Jeg tar veldig positivt imot det som ble sagt her, at man skal vurdere en videreføring av Loran C	F
Jeg tar veldig positivt imot det som ble sagt her, at man skal vurdere en videreføring av Loran C, og jeg vil signalisere at Kristelig Folkeparti vil være med på å støtte dette, hvis man kommer til den konklusjonen.	F
Jeg hadde ikke forventet at en regjering med en statsminister fra Kristelig Folkeparti ville fremme forslag om å fjerne gravferdsstøtten og dermed stigmatisere de fattigste blant oss.	F
Alt er ikke ille når det gjelder norsk oljevernberedskap. Det tror jeg ingen i salen mener. Det vi derimot mener, er at den ikke er god nok, og at det er fravær av nye tiltak som slår oss.	F
Selv partiet Høyre, sammen med Venstre og Kristelig Folkeparti, støtter Regjeringens rammer for petroleumsvirksomheten, når vi ønsker et varig vern rundt Bjørnøya, og når vi ønsker at det ikke skal foregå oljevirksomhet i 65 km rundt den øya, som har verdens tetteste bestander av sjøfugl. Der har vi nok kunnskap til å si at der skal det ikke foregå virksomhet. Men Fremskrittspartiet har tydeligvis nok kunnskap andre veien til å si at også helt opp i fjæresteinene der skal det foregå oljevirksomhet.	A
Derfor må vi bruke den frivillige sektoren i sosialt entreprenørskap og innovasjon for å skape den folkehelsen og forebyggingen vi trenger for å bruke mindre penger i den andre enden	F
Selv partiet Høyre, sammen med Venstre og Kristelig Folkeparti, støtter Regjeringens rammer for petroleumsvirksomheten, når vi ønsker et varig vern rundt Bjørnøya, og når vi ønsker at det ikke skal foregå oljevirksomhet i 65 km rundt den øya, som har verdens tetteste bestander av sjøfugl.	F
For oss har det grønne skiftet vært den viktigste saken å få igjennom, og vi får presset det i riktig retning.	F
Satsing på kollektivtrafikk i og omkring dei store byane er viktig for denne regjeringa. Det viser me i våre prioriteringar	F
Når det så gjelder Solvik-Olsen, må jeg bare understreke en ting: Nordland VI er konsekvensutredet. Vi har bestemt at det ikke skal foregå oljeaktivitet i dette område i denne fireårsperioden.	N
Men Kristelig Folkeparti er også tydelig på at det er noen sårbare områder – vi snakker om de sårbare områdene utenfor Lofoten, Vesterålen og Senja. For Kristelig Folkeparti er de foreløpig så sårbare at vi ikke ønsker at det skal være petroleumsaktivitet der.	A
Er det virkelig i Statoils og norske myndigheters interesse at denne oljesandutvinningen får fortsette?	A
Jeg mener, oppriktig talt, at vi i den situasjonen som vi er i nå, må klare å heve blikket og være opptatt av at vi både skal levere på de kortsiktige grepene som demmer opp for økt arbeidsledighet, og på de omstillingstiltakene som er helt avgjørende for den langsiktige utviklingen av norsk økonomi.	F
Det er ganske opprørende å høre at Fremskrittspartiet ikke ser at det de er med på nå, er å sette legens rett foran kvinnens rett til en helsetjeneste hun har krav på, og at det er nødvendig at det helsetilbudet som møter dem, møter dem med én stemme. Jeg kan forstå at noen ønsker reservasjonsrett, men å gjøre det til en rett for enhver fastlege til å være fastlege, mener jeg er en stor misforståelse av begrepet «valgfrihet».	A
Jeg tror det er svært viktig at Arbeiderpartiet i utgangspunktet viderefører det vi har gjort. Vi er inne i en nåtid hvor klimagassutslippene går ned i Norge. Vi er inne i en situasjon hvor nitid og langsiktig arbeid også fra våre representanter har ført til at de får betydelig oppmerksomhet internasjonalt for klimainnsatsen. Det er den veien vi skal fortsette. Vi skal bygge på det som er i klimaforliket, og vi er med på eventuelle forsterkninger som måtte være fornuftige i tilknytning til klimaforliket	A
Det å ta vare på mennesker som er på flukt fra kriger i verden, der vi også har soldater selv, er ekstremt viktig for solidaritet og for menneskeverd.	F
Så har Senterpartiet på eit par område gått litt vidare enn det fleirtalet har gjort. Det går på slepebåtkapasitet, og det meiner eg er heilt avgjerande. Når fyrst ulukka er i ferd med å skje, er det ikkje mange andre tiltak som kan erstatte slepebåtkapasiteten.	F
Stiftelsen Amathea gir et spesielt tilbud til par og til kvinner som er blitt gravide uten at det er planlagt. Senterpartiet har vært med på å gi ros til det arbeidet Amathea har gjort for å forebygge og for å hjelpe gravide i en vanskelig situasjon. Spørsmålet mitt er: Hva er årsaken til at Senterpartiet har akseptert et kutt på 1 mill. kr i støtten til Amathea? Betyr det at Senterpartiet mener dette unike arbeidet skal få mindre støtte i årene framover?	F
Når det gjelder fiskebrukene, har representanten Ludvigsen mulighet til å støtte mitt Dokument nr. 8-forslag som går ut på å stille nødvendige midler til disposisjon gjennom SND-systemet slik at fiskebrukene kan få oppgradert seg.	F
Da synes jeg det kunne være greit å høre fra Venstre hvordan de tenker at en god forskning på kreft, psykiske lidelser, rus osv. skal foregå om vi kutter i bevilgningen til helseregistrene og derved fjerner en del av dataene som forskerne trenger.	F
Vi øker Kystverkets budsjett med mellom 150 og 200 mill. kr i året, og det har vi gjort hele perioden i våre alternative budsjett, fordi vi har erkjent at det er for lite penger til oljevernberedskapen.	F
Derfor går Fremskrittspartiet sterkt imot forslaget om å øke Svalbard-skatten fra 6 pst. til 8 pst.	A
Det er altså sånn at vi, med en befolkning på 5 millioner mennesker, forårsaker større CO2-utslipp i verden enn hele Afrikas befolkning på over 1 milliard mennesker. Dette mener jeg det er nødvendig å gjøre noe med, men jeg vil gjerne understreke en ting: Jeg har aldri gått til noen moralsk fordømmelse av oljeindustrien, men jeg har påpekt det enkle faktum at når vi pumper opp norsk olje og gass, som brennes ute i verden, er det med på å bidra til klimaendringene.	A
Det andre jeg er opptatt av, er å sørge for nettopp trygghet og rettferdighet. Hvis høyresiden hadde vært opptatt av det, burde de ha bidratt i større grad enn det de gjør, til nettopp å være pådrivere for å øke miljøavgiftene, for å øke inntektsbeskatningen for dem med de høyeste inntektene, de største formuene, de største arvene og i stedet gitt dette ut i skattelette til folk som har lave inntekter og lite penger.	F
Så dette er en invitasjon til andre til å se på realitetene i avgiftsbehovet, og til å se på gevinstene av å bruke miljøavgifter effektivt.	F
Veibygging er viktig for folk flest.	F
Men nå ser vi betydelige skadevirkninger av at formuesskatten eksisterer, særlig på det lokale, ideelle eierskap av små bedrifter. Bekymrer ikke det statsråden?	A
Ja, Arbeiderpartiet prioriterer tiltaksplasser. Ja, vi prioriterer et bedre permitteringsregelverk, for vi mener at det er viktig for å sette de menneskene som nå mister jobben, i stand til å omstille seg.	F
I tillegg har altså denne regjeringen fjernet norskopplæring for asylsøkere med kjent identitet som sitter og venter på behandling i flyktningmottak. Det vet vi hemmer integreringen veldig.	F
Men jeg synes det er et poeng at kvinnen iallfall skal kunne kvittere ut at hun har fått spørsmålet stilt. Jeg er ikke sikker på om det skal være en avkrysning, det synes jeg ikke. Dette fortjener en annen form for behandling. Men jeg synes det er viktig at man i hvert fall har en ordning med at det gis en tilbakemelding fra kvinnen om at hun er meddelt hvilke valg hun har.	F
Jeg synes det er underlig at vi til stadighet skyver verdens aller fattigste foran oss, som påskudd for å utvinne ukonvensjonell, fossil energi som skal omsettes som drivstoff i rike land i Europa og i USA. Min innfallsvinkel til den debatten er at hvis vi skal ha noen mulighet til å nå togradersmålet, må mer enn halvparten av de fossile ressursene som allerede er påvist, ligge – de må ikke utvinnes.	N
Jeg ser også at dere prioriterer ladestasjoner for elbiler, og vi har jo lagt inn penger både til plug-in hybridbiler og til hybridbiler som slipper ut mindre enn 105 gram CO2 per km osv.	F
Sosial dumping er kanskje ikke et nytt fenomen, men omfanget har økt den siste tiden. Her ser vi nok en gang at Høyre stritter imot når regjeringen foreslår offensive og virkningsfulle tiltak mot et stort problem.	A
Me byggjer fem gonger så mange studentbustader i år som ein gjorde under Bondevik II-regjeringa	F
Er det fortsatt slik at det eneste grepet Høyre har å komme med når det gjelder å øke finansieringen til nødvendig veiinvestering, er såkalt brukermedvirkning, det som i realiteten er en kjøreskatt, hvor de som allerede skattes dobbelt, skal beskattes for tredje gang?	A
Jeg vil gjerne understreke at i løpet av den perioden vi satt i regjering, gikk CO2-utslippene ned fra norsk side.	F
Eg trur at vi heller må vere alvorlege og sjå på kva sjukeheimane får til, sjå på kva eldreforeiningar rundt omkring i kommunane får til, og så må vi støtte dei som har halde på med dette i lang tid.	N
Jeg er stolt over at vi i Norge fører en anstendig flyktning- og asylpolitikk	F
jeg mener at det er bra at kommuneøkonomien styrkes med 2 milliarder kr, forutsatt at vi kan stå inne for måten dette er finansiert på, og man har altså fått til en finansiering ved 2,5 milliarder mer i kutt enn det Regjeringen selv klarte. Det har vært ganske vesentlig for å sørge for at vi har en inntektsside som har gjort at man kan forsvare denne økningen. Det er den ene siden. Jeg har ingenting imot at kommunene får mer penger, så lenge det skjer innenfor et system hvor vi sørger for at mer bruk av offentlige penger ikke bidrar til at kommunene faktisk også får større kostnader, fordi det bidrar til å gjøre kostnadsproblemet i norsk økonomi større.	N
Det er en samlet komite som skryter av Amathea sitt arbeid og holder fram denne organisasjonen og det viktige arbeidet den gjør for vanskeligstilte gravide kvinner og for par.	F
Dette var jo begrunnelsen for å etablere delingsmodellen i 1992, og dette er en viktig del av balansen i skattereformen som nå er foreslått.	F
Men vi vet også at stadig flere barn blir abortert på grunn av feil, sykdom, kjønn eller andre egenskaper som foreldrene ikke ønsker. Jeg har stor respekt for statsrådens innlegg og statsrådens politiske ståsted, men min utfordring handler om et litt overordnet perspektiv, om hvorvidt statsråden ser at § 2 c gir oss utfordringer når det gjelder det å være et inkluderende samfunn – og ikke et mindre inkluderende samfunn.	A
det er derfor vi foreslår å bruke mer penger på en del målrettede satsinger innenfor forskning og innovasjon og få opp satsingen på klimateknologi, for det er der framtiden ligger	F
Jeg tror representanten Flåtten får holde seg til det jeg har sagt, hvis han skal delta i denne debatten videre framover, og det er et veldig klart signal om at vi ønsker å gjøre innretningen av arveavgiften mer rettferdig, men intet mer enn det.	F
Skattelette er ikke et mål i seg selv. Skattelette i denne forbindelsen må ses i en sammenheng, en sammenheng der en ønsker å gjøre endringer.	N
Jeg synes faktisk det er en god kombinasjon, og setter også derfor av 20 mill. kr til fartøyvern til neste år, i tillegg til at kystkultur har fått et eget kapittel og en egen post i budsjettet.	F
Ut fra SIRUS-rapport nr. 1 i 2001 kan vi stipulere konsekvensene av en prisnedgang i Norge tilsvarende dagens svenske alkoholpriser. Konsekvensene kan bli en økning i det totale antallet dødsfall på omkring 605 pr. år, hvorav 225 vil være dødsulykker og 60 vil være selvmord, i tillegg til en økning i kriminaliteten på 700 flere voldsdommer.	F
Vi mener at antatt grunnløse asylsøkere ikke skal få norskopplæring, fordi det er så stor sannsynlighet for at de skal sendes ut igjen.	A
Me har auka vedlikehaldsbudsjettet med 0,5 milliardar kr – som verkeleg betyr noko for distrikta, for dei midlane vert brukte til å utbetre kurvaturar, farlege svingar og rundkøyringar – «you name it!»	F
Jeg har ikke personlige motforestillinger mot økte avgifter på tobakk og alkohol, men jeg har veldig liten tro på at det henger sammen med rusmiddelmisbruk. Det er ikke lov å selge eller bruke narkotika. Allikevel er det et økende problem. Når det gjelder tobakksavgifter, viser det seg at uansett hvor mye man legger på avgiftene, ønsker ikke folk å slutte å røyke på grunn av avgiften. Jeg har vært mye mer opptatt av at vi skal gi god informasjon om hvilke skadevirkninger tobakk har.	N
Spørsmålet mitt blir da: Bekymrer det SV at over 500 000 husstander står i fare for enten å måtte fryse seg gjennom vinteren eller få strømrekninger som de ikke makter å betale?	A
Jeg synes det begynner å tegne seg en ganske tydelig strategi her. Man vil ikke ha noen målsetting om responstid for en trygg oljevernberedskap. Derimot skal man gå i forhandlinger med det som fins av privat kapasitet, med det man har av penger tilgjengelig på de årlige budsjettene i dag, og så skal man se hvor langt man kommer. Så skal man sette responstiden etter de ressursene man allerede har.	N
Senterpartiet er ikke fremmed for å tenke i retning av betinget arveavgiftsfritak når arvinger overtar hus eller eiendom for å drive videre.	A
Jeg har stor respekt for de legene som av samvittighetsgrunner ikke vil henvise til abort, men det er ikke sånn at noen tvinges til å være fastlege i Norge. Det er et frivillig valg, og når en tar det frivillige valget, er det også naturlig å forvente at en er villig til å gjøre alle de oppgavene som ligger i den rollen.	A
Dersom han ikkje tar omsyn til Framstegspartiet og Arbeidarpartiet sitt hardkjør for meir forureining, vil han i sterkare grad ta omsyn til sine barn og barnebarn.	A
I tillegg har altså denne regjeringen fjernet norskopplæring for asylsøkere med kjent identitet som sitter og venter på behandling i flyktningmottak. Det vet vi hemmer integreringen veldig	F
Oljevernberedskap er derfor eit aktuelt og viktig tema.	F
Når det gjeld psykisk helse i skulen, var ikkje det eit kutt, men ei omprioritering til ein annan sektor for å styrka det psykiske helsearbeidet i kommunen.	F
Vi støtter Høyre i forslaget om den sørnorske jernbaneringen.	F
I Senterpartiet synest vi faktisk at det ville vore ille ikkje å bruka det høvet som vi no har til å styrkja samferdselssektoren og på den måten investera i framtida for å sikra busetjing utover dei største pressområda, og for å gi moglegheit til å ta vare på dei rike ressursane som ligg i distrikta. Vi synest det ville vera ille dersom vi ikkje no kunne styrkja kommunane og sørgja for at vi beheld ein god og gratis offentleg skule og ei meir verdig omsorg. Vi føreslo meir midlar til sjukehussektoren, fordi vi synest det er nærast ubegripeleg at over 7 000 årsverk er vekk når folk står i kø for ein operasjon og folketrygdas utgifter, som følgje av sjukefråvær, aukar formidabelt.	F
Men vi satser offensivt på eldreomsorgen, det er åpenbart.	F
Jeg opplever også at Høyres forslag om avvikling av de regionale helseforetakene, er en ganske annen modell enn den SV går inn for, og som vil føre til både en sentralisering – som jeg ikke er glad for – og en for svak politisk styring av sykehusene.	F
Vår hovedsatsing er å sørge for at fylkeskommunene har god økonomi. Det er de som har ansvaret for kollektivtransport i fylkene sine, dermed må vi også kunne stole på at de klarer å sette opp gode kollektivløsninger som favner folket som bor der.	F
Jeg må si at jeg ble svært forbauset over at Regjeringen glatt og nærmest arrogant har utsatt den målsettingen med ti år. Som komiteens leder sa i sitt innlegg, kjenner alle til behovet for midler til elektroniske sjøkart	F
Jeg vil også minne representanten Langeland om at det er forskere i Shell som sier at vi bør få opp oljen så snart som mulig, få omsatt den og satt pengene inn på oljefondet, for der vil vi har mer glede av den enn om den ligger nede i dypet i fremtiden	F
Kristelig Folkeparti har et tydelig program, et helt klart program, der vi vil ha petroleumsfrie soner.	A
Om ein ser på tala dei siste fem–ti åra, er det få område i helsevesenet som har fått så stor vekst som innanfor psykiatrien, og det er ei villa utvikling, og det er vi glade for.	F
Ein av dei tinga me òg treng å gjere, er at me påskjøner det å opptre miljøvenleg, og at me òg har økonomiske incentiv for å opptre på den måten.	F
Med den målsetjinga vi har, er det faktisk behov for ei betydeleg auka styrking av alt som heiter vegar.	F
slik at me heile tida kan vera sikre på at me når det som er hovudmålet, og det er sjølvsagt å redusera energi som kjem frå fossile kjelder.	A
Vi er bl.a. opptatt av dette med mini- og mikrokraftverk, og NVE har faktisk laga en rapport som sier at man kan få 15–20 TWh ut av slike små kraftverk.	F
Det gjeld CO2-avgiftsreduksjonen, der dei ber om at Regjeringa skal koma attende til Stortinget med ein plan for å inkludera heile offshoresektoren i kvotesystemet i løpet av år 2000. Mitt første spørsmål til representanten Solberg er: Meiner Arbeidarpartiet at dette kan gjerast utan å bryta vedtaka i tilknyting til grøn skatt? Eller er dette eit varsel om ei omlegging av Arbeidarpartiet sin miljøpolitikk? Korleis reknar ein med at dette skal kunna gjennomførast samtidig som ein oppfyller Kyoto-avtalen, som eg reknar med at vi står saman om skal oppfyllast?	F
Samtidig vet Senterpartiet like godt som alle andre i denne sal at vi i den nærmeste framtid står overfor store utfordringer som går på mangel på arbeidskraft. Eneste mulighet for å dekke disse er på kort sikt arbeidsinnvandring.	F
SV har alltid talt varmt om jernbane	F
For å sikre at det bygges ut tilbud med heldøgns pleie og omsorg, mener Høyre at kommunene må få et høyere oppstartingstilskudd til omsorgsboliger, med tilknyttet personale på lik linje med sykehjem.	F
Hvis det grønne skiftet blir en unnskyldning for på den ene siden å gi enorme skatteletter til dem som har råd til å kjøpe en Tesla for rundt 1 mill. kr, og på den andre siden bli en unnskyldning for å innføre en kjempestor skatteskjerpelse for vanlige arbeidsfolk som må kjøre langt til jobb, kommer vi til å mislykkes med det grønne skiftet – hvis de som har 300–400–500 000 kr i inntekt, skal skattlegges mye mer, mens de som sitter godt i det, skal skattlegges mye mindre.	F
vil jeg si at det er klart at hvis kvinnen så skulle ønske det, ville ikke noe sykehus motsette seg hennes ønske	F
Jeg må si at satsingen når det gjelder det viktigste vi står overfor, nemlig fangst av CO2 og de dimensjonene og den økonomien som man legger inn der, står det respekt av. Det følger vi opp videre.	F
Senterpartiet er ikke fremmed for å tenke i retning av betinget arveavgiftsfritak når arvinger overtar hus eller eiendom for å drive videre	N
Jeg synes det er bra med prosjekter som gjør det mulig å bygge nye kraftverk med CCS, men skal vi ha sjanse til å nå 2-gradersmålet, må vi også klare å rense flere av de store utslippspunktene som vi allerede har.	F
Så spørsmålet er kort og godt om ministeren er samd med Venstre og sitt eige ekspertutval i at dagens oljepengebruk ikkje er berekraftig framover?	A
Vi ønsker å bygge videre på handlingsregelen og en fornuftig bruk av oljepengene, slik jeg redegjorde for i mitt innlegg.	F
som eit eventuelt statleg investeringsfond, som faktisk kunne vere med og medverke til ein ny vekst i industrisysselsetjinga, som er eit særdeles viktig element i verdiskapinga.	F
Vi rød-grønne er særdeles opptatt av at vi skal ha et godt habiliterings- og rehabiliteringtilbud.	F
Det ble også satt i gang et massivt arbeid med sikte på å utvikle CO2-rensing via fondsavsetning i milliardklassen. Det arbeidet vedkjenner jeg meg definitivt.	F
Det er nettopp der bostøtteordningen kunne vært brukt for å få støtten direkte til dem som trenger det mest.	F
Mitt poeng var at då er det viktig at ein får gjennomført flest mogleg av skattelettane før dette valet	F
Der skriver OECD, som Høyre også da brydde seg om, men som regjeringen ikke brydde seg om, at man advarer mot den særnorske formuesskatten, som er et hinder for utvikling av næringslivet i Norge.	A
Det er tunge lass, det er behov for oppgraderinger av toglinjen.	F
Poenget med å ta bort formuesskatten på arbeidende kapital er å få næringslivet til å fungere bedre, skape arbeidsplasser, produsere produkter, bedre konkurranseevnen og selge ting i utlandet for eksportindustrien.	A
Men hadde jeg valgt, hadde jeg brukt det på ting som ga oss varig og mer omstilling og nye arbeidsplasser.	F
Det er trist at vi har sett at en del kommuner, på grunn av anstrengt økonomi i tidligere tider, har vært nødt til å legge ned en del av de tilbudene. Det er også bakgrunnen for at jeg i forrige uke sendte ut et eget rundskriv til alle landets kommuner der jeg understreket den plikten kommunene har til å gi alle sine innbyggere som trenger å være sammen med andre – aktivitet, kultur eller hva det måtte være – et tilbud om det. Så viser jeg igjen til den storstilte satsinga Regjeringa har gjort på kommuneøkonomien, som støttes av et flertall i Stortinget, og som gir resultater.	F
Til representanten Korsberg vil jeg si at han kanskje burde ha lest innstillingen litt nøyere, for Arbeiderpartiet sier faktisk sammen med øvrige partier at vi ønsker en gjennomgang av vilkårene på sokkelen nettopp for å fjerne de barrier som eventuelt måtte ligge både i skattesystem og i lisenstildeling, for at andre, nye selskaper skal kunne komme inn på norsk sokkel. Så dette er ikke noe vi er uenig i, vi ønsker å styrke konkurransen, og det står faktisk i innstillingen	F
Vi har vært for arbeidsinnvandring.	F
er nettopp på den eine sida å ha eigendelar for dei aller fleste av oss som kan betala inn til fellesskapen, og dermed vera med og tøya helsetenestene lenger, men på den andre sida å skjerma storforbrukarane.	N
Men jeg er helt enig: Her bør vi bidra til mer innovasjon. Når Innovasjon Norge har ulike ordninger som i ulik grad virker innovativt, er det fordi man forvalter ordninger fra mange departementer med ulike formål.	F
Vi skal levere «utslippskutt i tråd med klimaforliket». Det er et utsagn som undertegnede er meget fornøyd med.	F
Nå har dette tilbudet innenfor disse to områdene som representanten Høie nevnte, rus og psykiatri, økt mer enn innenfor somatikken. Det er selvfølgelig ikke minst takket være de opptrappingsplanene som har vært på disse to områdene, og som har forårsaket at det har vært en større satsing på det. Det har vært helt riktig, og det vil også være riktig å satse videre på disse områdene.	F
Men jeg er opptatt av at eldreomsorgen skal være verdig, og at vi gir en god og verdig eldreomsorg til det enkelte individ, og da er jeg mindre opptatt av hvem som betaler lønnen til den sykepleieren som jobber i eldreomsorgen.	F
jeg er veldig glad for at regjeringen – når den snakker om organisering – løfter opp kortere planleggingstid, mer sammenhengende utbygging og at en ønsker å samordne innsigelsesinstituttet. Dette er politikk som allerede ligger i Nasjonal transportplan, så dette er noe vi stiller oss helhjertet bak.	F
Eg konstaterer likevel at SV ikkje står i lag med Arbeidarpartiet og Senterpartiet i delar av bustadpolitikken. SV går imot forslaget om å auke bustøtta med 63 mill. kr, noko som vil heve inntektstaket for å ta imot bustøtte med 30 000 kr. SV går også imot forslaget om å løyve 112 mill. kr til auke i bustadtilskotet for å sikre utbygging av utleigebustader eller låginnskotsbustader.	A
En gjorde en massiv satsing på kollektivtransport,	F
Jeg synes det var veldig interessant å høre på representanten Sahls innlegg, hvor han var svært opptatt av rassikring. Fremskrittspartiet er veldig fornøyd med at representanten fra Kristelig Folkeparti også er opptatt av rassikring.	F
Undertegnede er enig med representanten Serigstad Valen i at reduksjon av klimagass er viktig.	A
Det vil si at vi som har fremmet forslaget om å stanse dette reservasjonsforslaget, kommer til å havne i mindretall i dag.	A
Jeg prøvde å gå litt opp og se på grønne skatter, Øvre Otta, miljøutgangspunktet når det gjelder skytefelt osv. Da er det jeg sier at denne regjeringen står for en helt annen miljøpolitikk enn den vi avløste og den vi eventuelt vil få igjen, med eller uten Langelands støtte.	N
Vi har sagt at vi i transportsektoren skal ha en økning når det gjelder gang- og sykkelveier.	F
Det vi er særlig opptatt av, er at man – sammen med regionen – klarer å opprettholde en flyplass, slik at det er chartertrafikk fra de landene som det er særlig ønskelig at skal være chartertrafikk fra	F
Vi er blant de beste land i Europa når det gjelder reallønnsøkning, og vi har hatt den høyeste arbeidsinnvandringen.	F
Mitt spørsmål er om Kristin Halvorsen som finansminister er enig med Kristin Halvorsen som SV-leder i at man skal beholde AFP-ordningen, eller om hun er enig med statsministeren og den borgerlige opposisjonen i Stortinget i at vi trenger en reforhandlet AFP-ordning som kan motivere folk til å stå lenger i jobb.	N
Jeg skal ikke gratulere representanten Holmås med at han i miljøpolitikken i natt stemte for utbygging av Goliat og mot Venstres forslag om å avvise utbyggingen av Goliat.	A
Jeg tror, i likhet med representanten Gjedrem, at det var bra med et budsjettforlik. Så må vi leve med at vi blir kalt svartmalere når vi påpeker den høye arbeidsledigheten som er. Den bekymrer oss, selv om vi også ser at det er en liten bedring nå.	F
Vi veit også at ein olje- og petroleumsaktivitet er viktig for distrikta.	F
Ingen må gå rundt og innbille seg at formuesskatten er en skatt som først og fremst rammer de rikeste i dette land. Til og med minstepensjonister må på en knøttliten pensjon betale formuesskatt, fordi man gjennom et langt liv har nedbetalt hus og bolig – og politikere snakker om at det er en fordel å holde orden i økonomien!	A
og Høyre vil derfor ikke innføre en generell statlig medfinansiering av tannhelsetjenesten. Jeg vet, bl.a. etter samtale med mine egne besteforeldre, at dette kanskje ikke er et utsagn som deles av befolkningen, spesielt ikke de som ofte må gå til tannlegen	F
Å sykle er bra for miljøet, det er bra for luftkvaliteten i byene, det er bra for den enkelte. Det gir velvære å sykle, men også mye trening, og det kan være med på å forebygge hjerte- og karsykdommer	F
Fremskrittspartiet fremmet i starten av forrige stortingsperiode et Dokument nr. 8-forslag der vi bad Regjeringen legge forholdene til rette for et gasskraftverk i Skogn i Nord-Trøndelag.	F
Når det gjelder CO2-fangst, så ønsker vi at dette skal økes	F
For å sikre en økonomisk utvikling i land må en ha mange virkemidler. Ett av virkemidlene er toll på import av varer. Slik er det over hele verden, slik har det vært gjennom historia. Ved at vi har toll kan vi også lage regler slik at toll på produkter fra enkelte land er lavere enn toll på varer fra andre land. Dermed har vi mulighet til å stimulere import fra land som vi ønsker å gi en ekstra skjerv.	F
Senterpartiet er svært opptatt av at det jo er kommunene som gjør den praktiske jobben. Det er de som har det praktiske ansvaret, og det er svært viktig at staten og samfunnet stiller opp med full dekning av de kostnadene kommunene har i den sammenhengen.	F
I mitt innlegg la jeg vekt på at det har vært mye fokus på Lofoten og Vesterålen, men jeg la spesielt vekt på at kanskje noen av de største og beste områdene for petroleumsvirksomhet er lenger nord enn Lofoten og Vesterålen, nemlig i Barentshavet. Derfor har regjeringen også bestemt at det skal konsekvensutredes i Barentshavet Sør, og derfor gjør vi grep mye mer aktivt for at petroleumsindustrien får arealer som er interessante.	F
For oss har det vært viktig at det skal skje på så miljømessig gode måter som mulig og med så høye etiske standarder som mulig. Og vi skal være varsomme, spesielt når vi går inn i konfliktområder, og spesielt når vi går inn i land som er kjent for stor korrupsjon. Oljevirksomheten opererer i mange av de mest konfliktfylte deler av verden, og det å kunne være et sterkt oljeselskap med stor oppmerksomhet rundt disse spørsmålene er ekstremt viktig også for å være med og sette en bedre standard internasjonalt. Derfor er også internasjonaliseringen en av de viktige begrunnelsene for denne sammenslåingen.	F
Jeg merket meg Jens Stoltenbergs synspunkter på bekjempelse av arbeidsledighet, og er glad for at også Arbeiderpartiet her vil gjøre det til en viktig sak.	A
For sikkerhets skyld foreslår Fremskrittspartiet i dette budsjettet å kutte bevilgningen til miljøvernforskning og miljøvernovervåking med over 80 mill. kr. Her velger man altså å lukke øynene, man vil ikke vite.	F
Det internasjonale energibyrået og oljeindustrien er av samme oppfatning, at for å redusere utslippene fra kullkraftverk globalt, ikke i Norge – noe som ikke representanten Serigstad Valen fikk med seg – er det beste man kan gjøre å bygge gasskraftverk i en overgangsperiode. Den fornybare industrien er ikke kommet så langt at den kan erstatte alle kullkraftverkene og den kraften de produserer. Mitt spørsmål til statsråden er derfor: Ser statsråden at det globalt vil være bra å redusere utslippene av CO2 fra kullkraftverk med ca. 60 pst., dersom man bruker gass i stedet for kull?	F
Kristelig Folkeparti er opptatt av gode abortforebyggende tiltak.	A
Her skal tydeligvis de private slepebåtselskapene betale kostnadene for det. Staten skal altså ikke betale. Sahl er bekymret, og jeg er også bekymret over Sahls og Regjeringens tenkemåte på dette feltet. Man bruker altså nullvisjonen i festtaler, men tar ikke økonomisk ansvar. Spørsmålet er: Er det ikke på tide at Regjeringen tar et økonomisk ansvar på dette området for å oppnå nullvisjonen?	F
Vi prioriterte virkelig jernbane høyt – langt fra nok, som jeg sa i stad, men det er ikke en riktig beskrivelse det som representanten fra Høyre nå prøver å skape et bilde av. Vi skal fortsette å gjøre den jobben.	F
Innenfor kollektivpolitikken fikk vi en helt ny driv når det gjaldt kollektivpolitikk i storbyområdene, med en incentivåpning for kollektivtransport.	F
Som jeg sa i mitt innlegg, er vi for skog, og vi bruker veldig mye penger nettopp på skogvern.	F
